Date_s,Open_s,High_s,Low_s,Close_s,AdjClose_s,Volume_s,Date_m,Open_m,High_m,Low_m,Close_m,AdjClose_m,Volume_m
1/26/2022,222,222,222,222,222,0,1/26/2022,6569.817871,6601.336914,6549.520996,6600.818848,6600.818848,226349800
1/27/2022,222,222,222,222,222,0,1/27/2022,6586.854004,6627.405762,6570.75,6611.161133,6611.161133,177817500
1/28/2022,222,222,222,222,222,0,1/28/2022,6618.717773,6645.51123,6603.491211,6645.51123,6645.51123,192680600
1/31/2022,222,222,222,222,222,0,1/31/2022,6656.707031,6669.911133,6626.655762,6631.150879,6631.150879,182548300
2/2/2022,222,222,222,222,222,0,2/2/2022,6657.791992,6716.597168,6650.303223,6707.651855,6707.651855,214830000
2/3/2022,222,222,222,222,222,0,2/3/2022,6724.398926,6730.598145,6648.078125,6683.851074,6683.851074,202406000
2/4/2022,222,222,222,222,222,0,2/4/2022,6697.942871,6731.391113,6685.403809,6731.391113,6731.391113,177332600
2/7/2022,222,222,222,222,222,0,2/7/2022,6751.349121,6806.72998,6748.90918,6804.937012,6804.937012,225856300
2/8/2022,222,222,222,222,222,0,2/8/2022,6813.184082,6860.75,6780.416992,6789.521973,6789.521973,255862800
2/9/2022,222,222,222,222,222,0,2/9/2022,6811.753906,6840.394043,6796.632813,6834.605957,6834.605957,253458500
2/10/2022,222,222,222,222,222,0,2/10/2022,6859.333984,6874.351074,6814.210938,6823.64209,6823.64209,279507200
2/11/2022,222,222,222,222,222,0,2/11/2022,6813.60791,6825.062012,6773.537109,6815.606934,6815.606934,223574800
2/14/2022,222,222,222,222,222,0,2/14/2022,6791.315918,6796.711914,6698.508789,6734.48584,6734.48584,202907800
2/15/2022,222,222,222,222,222,0,2/15/2022,6746.358887,6807.49707,6727.358887,6807.49707,6807.49707,210390400
2/16/2022,222,222,222,222,222,0,2/16/2022,6821.925781,6857.649902,6821.158203,6850.198242,6850.198242,216253600
2/17/2022,222,222,222,222,222,0,2/17/2022,6836.183105,6859.706055,6790.59082,6835.117188,6835.117188,229539500
2/18/2022,222,222,222,222,222,0,2/18/2022,6837.519043,6899.410156,6812.355957,6892.817871,6892.817871,233754300
2/21/2022,222,222,222,222,222,0,2/21/2022,6896.751953,6927.90918,6886.132813,6902.964844,6902.964844,231576400
2/22/2022,222,222,222,222,222,0,2/22/2022,6879.818848,6903.996094,6823.944824,6861.994141,6861.994141,196218500
2/23/2022,222,222,222,222,222,0,2/23/2022,6878.625,6920.056152,6873.813965,6920.056152,6920.056152,204842700
2/24/2022,222,222,222,222,222,0,2/24/2022,6912.477051,6929.911133,6758.86084,6817.819824,6817.819824,282680700
2/25/2022,222,222,222,222,222,0,2/25/2022,6825.371094,6904.910156,6822.244141,6888.170898,6888.170898,211896500
3/1/2022,222,222,222,222,222,0,3/1/2022,6964.696777,6996.935059,6915.976074,6921.440918,6921.440918,196006400
3/2/2022,222,222,222,222,222,0,3/2/2022,6956.618164,6973.35791,6861.958984,6868.401855,6868.401855,325795100
3/4/2022,222,222,222,222,222,0,3/4/2022,6921.315918,6936.98877,6895.730957,6928.328125,6928.328125,247492300
3/7/2022,222,222,222,222,222,0,3/7/2022,6905.324219,6917.933105,6843.812012,6869.065918,6869.065918,261271800
3/8/2022,222,222,222,222,222,0,3/8/2022,6895.630859,6929.862793,6814.183105,6814.183105,6814.183105,246218500
3/9/2022,222,222,222,222,222,0,3/9/2022,6836.671875,6888.930176,6824.09082,6864.440918,6864.440918,209971800
3/10/2022,222,222,222,222,222,0,3/10/2022,6897.174805,6924.007813,6837.725098,6924.007813,6924.007813,194071700
3/11/2022,222,222,222,222,222,0,3/11/2022,6872.631836,6922.602051,6853.85791,6922.602051,6922.602051,174120300
3/14/2022,222,222,222,222,222,0,3/14/2022,6949.206055,6969.993164,6918.312988,6952.204102,6952.204102,193318000
3/15/2022,222,222,222,222,222,0,3/15/2022,6968.349121,6996.320801,6894.920898,6918.185059,6918.185059,189709300
3/16/2022,222,222,222,222,222,0,3/16/2022,6951.352051,6992.39502,6946.842773,6992.39502,6992.39502,171297500
3/17/2022,222,222,222,222,222,0,3/17/2022,7016.532227,7032.702148,6949.166016,6964.384766,6964.384766,197411300
3/18/2022,222,222,222,222,222,0,3/18/2022,6981.262207,7000.587891,6926.414063,6954.964844,6954.964844,198102900
3/21/2022,222,222,222,222,222,0,3/21/2022,6945.893066,6974.153809,6929.934082,6955.181152,6955.181152,216686100
3/22/2022,222,222,222,222,222,0,3/22/2022,6974.977051,7003.259766,6968.201172,7000.821777,7000.821777,188258200
3/23/2022,222,222,222,222,222,0,3/23/2022,7010.838867,7022.043945,6976.15918,6996.115234,6996.115234,214242900
3/24/2022,222,222,222,222,222,0,3/24/2022,6986.183105,7049.685059,6977.833984,7049.685059,7049.685059,264967400
3/25/2022,222,222,222,222,222,0,3/25/2022,7050.553223,7055.34082,6978.398926,7002.532227,7002.532227,201857500
3/28/2022,222,222,222,222,222,0,3/28/2022,6996.317871,7051.541016,6987.223145,7049.603027,7049.603027,174012100
3/29/2022,222,222,222,222,222,0,3/29/2022,7052.734863,7072.777832,7007.910156,7011.688965,7011.688965,185204100
3/30/2022,222,222,222,222,222,0,3/30/2022,7037.202148,7055.866211,7022.651855,7053.189941,7053.189941,194572800
3/31/2022,222,222,222,222,222,0,3/31/2022,7070.76123,7099.49707,7049.810059,7071.441895,7071.441895,178707400
4/1/2022,222,222,222,222,222,0,4/1/2022,7093.699219,7099.301758,7040.491211,7078.759766,7078.759766,157645900
4/4/2022,222,222,222,222,222,0,4/4/2022,7082.24707,7116.217773,7060.213867,7116.217773,7116.217773,173611100
4/5/2022,222,222,222,222,222,0,4/5/2022,7122.914063,7148.298828,7110.11084,7148.298828,7148.298828,184230300
4/6/2022,222,222,222,222,222,0,4/6/2022,7128.412109,7147.992188,7090.224121,7104.21582,7104.21582,216736400
4/7/2022,222,222,222,222,222,0,4/7/2022,7115.086914,7145.167969,7097.903809,7127.367188,7127.367188,204797800
4/8/2022,222,222,222,222,222,0,4/8/2022,7157.309082,7216.494141,7151.258789,7210.834961,7210.834961,207396700
4/11/2022,222,222,222,222,222,0,4/11/2022,7212.00293,7355.299805,7194.60791,7203.793945,7203.793945,334575500
4/12/2022,222,222,222,222,222,0,4/12/2022,7205.077148,7320.236816,7146.585938,7214.780762,7214.780762,253923400
4/13/2022,222,222,222,222,222,0,4/13/2022,7240.188965,7266.398926,7212.85791,7262.776855,7262.776855,245926100
4/14/2022,222,222,222,222,222,0,4/14/2022,7265.319824,7282.905762,7234.333008,7235.532227,7235.532227,238683900
4/18/2022,222,222,222,222,222,0,4/18/2022,7245.503906,7277.075195,7243.36084,7275.289063,7275.289063,210765700
4/19/2022,222,222,222,222,222,0,4/19/2022,7283.416992,7297.394043,7199.231934,7199.231934,7199.231934,214778100
4/20/2022,222,222,222,222,222,0,4/20/2022,7226.87207,7262.558105,7184.964844,7227.361816,7227.361816,266258400
4/21/2022,222,222,222,222,222,0,4/21/2022,7249.49707,7294.671875,7245.726074,7276.192871,7276.192871,177135800
4/22/2022,222,222,222,222,222,0,4/22/2022,7251.980957,7291.47998,7174.810059,7225.605957,7225.605957,249844600
4/25/2022,222,222,222,222,222,0,4/25/2022,7204.161133,7234.314941,7121.859863,7215.979004,7215.979004,212314600
4/26/2022,222,222,222,222,222,0,4/26/2022,7208.922852,7247.475098,7161.65918,7232.152832,7232.152832,197362000
4/27/2022,222,222,222,222,222,0,4/27/2022,7211.710938,7226.019043,7175.066895,7196.76416,7196.76416,201981800
4/28/2022,222,222,222,222,222,0,4/28/2022,7260.27002,7267.111816,7204.599121,7228.914063,7228.914063,194334400
5/9/2022,222,222,222,222,222,0,5/9/2022,7154.916992,7156.483887,6896.999023,6909.750977,6909.750977,212774700
5/10/2022,222,222,222,222,222,0,5/10/2022,6747.562988,6832.098145,6662.611816,6819.793945,6819.793945,193141700
5/11/2022,222,222,222,222,222,0,5/11/2022,6833.193848,6902.21582,6796.295898,6816.203125,6816.203125,0
5/12/2022,222,222,222,222,222,0,5/12/2022,6802.328125,6802.328125,6576.309082,6599.839844,6599.839844,194742800
5/13/2022,222,222,222,222,222,0,5/13/2022,6586.577148,6633.01416,6509.878906,6597.993164,6597.993164,177689000
5/17/2022,222,222,222,222,222,0,5/17/2022,6603.893066,6703.050781,6574.13623,6644.466797,6644.466797,195947200
5/18/2022,222,222,222,222,222,0,5/18/2022,6676.394043,6804.907227,6648.940918,6793.414063,6793.414063,192322000
5/19/2022,222,222,222,222,222,0,5/19/2022,6719.756836,6851.717773,6620.684082,6823.334961,6823.334961,234684500
5/20/2022,222,222,222,222,222,0,5/20/2022,6839.016113,6965.105957,6804.907227,6918.144043,6918.144043,193153300
5/23/2022,222,222,222,222,222,0,5/23/2022,6930.938965,6972.180176,6802.712891,6840.774902,6840.774902,181821900
5/24/2022,222,222,222,222,222,0,5/24/2022,6859.222168,6941.666992,6822.140137,6914.141113,6914.141113,197751100
5/25/2022,222,222,222,222,222,0,5/25/2022,6914.64502,6944.48291,6858.695801,6883.503906,6883.503906,173878500
5/27/2022,222,222,222,222,222,0,5/27/2022,6948.226074,7032.821777,6938.292969,7026.255859,7026.255859,196905500
5/30/2022,222,222,222,222,222,0,5/30/2022,7052.172852,7069.250977,6974.616211,7037.564941,7037.564941,201457000
5/31/2022,222,222,222,222,222,0,5/31/2022,7064.226074,7148.970215,7033.755859,7148.970215,7148.970215,279640300
6/2/2022,222,222,222,222,222,0,6/2/2022,7130.601074,7209.079102,7117.979004,7148.723145,7148.723145,227362900
6/3/2022,222,222,222,222,222,0,6/3/2022,7176.682129,7233.995117,7170.692871,7182.960938,7182.960938,240581300
6/6/2022,222,222,222,222,222,0,6/6/2022,7163.173828,7194.536133,7056.174805,7096.582031,7096.582031,231204100
6/7/2022,222,222,222,222,222,0,6/7/2022,7101.312988,7192.542969,7062.96582,7141.044922,7141.044922,275161800
6/8/2022,222,222,222,222,222,0,6/8/2022,7133.49707,7220.084961,7102.861816,7193.313965,7193.313965,260589300
6/9/2022,222,222,222,222,222,0,6/9/2022,7186.89209,7257.99707,7174.819824,7182.830078,7182.830078,270045800
6/10/2022,222,222,222,222,222,0,6/10/2022,7143.241211,7160.116211,7051.223145,7086.647949,7086.647949,244570500
6/13/2022,222,222,222,222,222,0,6/13/2022,6992.22998,6996.713867,6924.952148,6995.441895,6995.441895,262879000
6/14/2022,222,222,222,222,222,0,6/14/2022,6949.647949,7049.881836,6932.713867,7049.881836,7049.881836,234982700
6/15/2022,222,222,222,222,222,0,6/15/2022,7031.199219,7086.381836,6966.026855,7007.049805,7007.049805,274136800
6/16/2022,222,222,222,222,222,0,6/16/2022,7063.077148,7138.496094,7025.931152,7050.326172,7050.326172,268578900
6/17/2022,222,222,222,222,222,0,6/17/2022,6987.751953,6999.539063,6882.644043,6936.966797,6936.966797,281566500
6/20/2022,222,222,222,222,222,0,6/20/2022,6937.007813,6976.376953,6859.599121,6976.376953,6976.376953,270432200
6/21/2022,222,222,222,222,222,0,6/21/2022,6976.335938,7049.90918,6967.623047,7044.070801,7044.070801,235393100
6/22/2022,222,222,222,222,222,0,6/22/2022,7044.11084,7063.258789,6968.296875,6984.311035,6984.311035,214189700
6/23/2022,222,222,222,222,222,0,6/23/2022,6984.311035,7010.272949,6920.734863,6998.26709,6998.26709,212119400
6/24/2022,222,222,222,222,222,0,6/24/2022,6998.348145,7067.74707,6997.919922,7042.937012,7042.937012,201464700
6/27/2022,222,222,222,222,222,0,6/27/2022,7043.018066,7070.519043,6973.658203,7016.055176,7016.055176,181378000
6/28/2022,222,222,222,222,222,0,6/28/2022,7016.13623,7016.916992,6960.071777,6996.456055,6996.456055,172583900
6/29/2022,222,222,222,222,222,0,6/29/2022,6996.456055,7016.056152,6942.351074,6942.351074,6942.351074,164738900
6/30/2022,222,222,222,222,222,0,6/30/2022,6942.351074,6990.861816,6897.675781,6911.582031,6911.582031,164820700
7/1/2022,222,222,222,222,222,0,7/1/2022,6911.582031,6940.97998,6777.316895,6794.328125,6794.328125,157368000
7/4/2022,222,222,222,222,222,0,7/4/2022,6794.368164,6796.519043,6559.637207,6639.171875,6639.171875,172853700
7/5/2022,222,222,222,222,222,0,7/5/2022,6639.211914,6767.829102,6639.211914,6703.266113,6703.266113,181055000
7/6/2022,222,222,222,222,222,0,7/6/2022,6703.266113,6709.921875,6602.896973,6646.410156,6646.410156,140628200
7/7/2022,222,222,222,222,222,0,7/7/2022,6646.410156,6682.666992,6632.387207,6652.586914,6652.586914,157996000
7/8/2022,222,222,222,222,222,0,7/8/2022,6652.666992,6740.219238,6652.666992,6740.219238,6740.219238,157598800
7/11/2022,222,222,222,222,222,0,7/11/2022,6740.019043,6757.086914,6690.616211,6722.14502,6722.14502,163555700
7/12/2022,222,222,222,222,222,0,7/12/2022,6722.185059,6745.425781,6708.175781,6718.293945,6718.293945,184326800
7/13/2022,222,222,222,222,222,0,7/13/2022,6718.293945,6727.922852,6636.048828,6640.990234,6640.990234,169282000
7/14/2022,222,222,222,222,222,0,7/14/2022,6640.990234,6700.053223,6607.702148,6690.086914,6690.086914,131271000
7/15/2022,222,222,222,222,222,0,7/15/2022,6690.086914,6716.956055,6645.902832,6651.904785,6651.904785,145685800
7/18/2022,222,222,222,222,222,0,7/18/2022,6652.064941,6702.074219,6611.925781,6659.25293,6659.25293,143740000
7/19/2022,222,222,222,222,222,0,7/19/2022,6659.292969,6740.075195,6626.254883,6736.091797,6736.091797,170776400
7/20/2022,222,222,222,222,222,0,7/20/2022,6736.171875,6880.756836,6736.063965,6874.743164,6874.743164,182468200
7/21/2022,222,222,222,222,222,0,7/21/2022,6874.783203,6893.375977,6809.71582,6864.130859,6864.130859,156437900
7/22/2022,222,222,222,222,222,0,7/22/2022,6864.130859,6901.720215,6850.48877,6886.961914,6886.961914,199589800
7/25/2022,222,222,222,222,222,0,7/25/2022,6887.041992,6908.191895,6858.407227,6858.407227,6858.407227,210616100
7/26/2022,222,222,222,222,222,0,7/26/2022,6858.446777,6899.929199,6857.800781,6871.537109,6871.537109,320241300
7/27/2022,222,222,222,222,222,0,7/27/2022,6871.49707,6911.899902,6861.446777,6898.21582,6898.21582,276772700
7/28/2022,222,222,222,222,222,0,7/28/2022,6898.295898,6984.532227,6898.295898,6956.816895,6956.816895,287336500
7/29/2022,222,222,222,222,222,0,7/29/2022,6956.896973,7032.353027,6951.123047,6951.123047,6951.123047,292504000
8/1/2022,222,222,222,222,222,0,8/1/2022,6951.123047,7005.292969,6949.634766,6968.783203,6968.783203,238507600
8/2/2022,222,222,222,222,222,0,8/2/2022,6968.783203,6991.39209,6902.629883,6988.157227,6988.157227,216232400
8/3/2022,222,222,222,222,222,0,8/3/2022,6988.157227,7046.634766,6971.73584,7046.634766,7046.634766,225842100
8/4/2022,222,222,222,222,222,0,8/4/2022,7046.634766,7075.560059,7025.054199,7057.348145,7057.348145,248154300
8/5/2022,222,222,222,222,222,0,8/5/2022,7057.348145,7090.76709,7045.981934,7084.654785,7084.654785,173887000
8/8/2022,222,222,222,222,222,0,8/8/2022,7084.654785,7100.808105,7050.824219,7086.849121,7086.849121,219012400
8/9/2022,222,222,222,222,222,0,8/9/2022,7086.849121,7144.202148,7086.849121,7102.879883,7102.879883,263201500
8/10/2022,222,222,222,222,222,0,8/10/2022,7102.879883,7104.03418,7021.672852,7086.23584,7086.23584,200438400
8/11/2022,222,222,222,222,222,0,8/11/2022,7086.275879,7181.100098,7086.275879,7160.384766,7160.384766,246280600
8/12/2022,222,222,222,222,222,0,8/12/2022,7160.384766,7164.669922,7113.579102,7129.276855,7129.276855,240074700
8/15/2022,222,222,222,222,222,0,8/15/2022,7129.276855,7156.919922,7081.304199,7093.275879,7093.275879,228243500
8/16/2022,222,222,222,222,222,0,8/16/2022,7093.275879,7147.970215,7080.75293,7133.453125,7133.453125,231209400
8/18/2022,222,222,222,222,222,0,8/18/2022,7133.453125,7186.558105,7125.394043,7186.558105,7186.558105,239294800
8/19/2022,222,222,222,222,222,0,8/19/2022,7186.598145,7230.11084,7172.434082,7172.434082,7172.434082,232876500
8/22/2022,222,222,222,222,222,0,8/22/2022,7172.434082,7174.283203,7064.500977,7107.98291,7107.98291,204493100
8/23/2022,222,222,222,222,222,0,8/23/2022,7107.862793,7183.258789,7106.834961,7163.265137,7163.265137,260557700
8/24/2022,222,222,222,222,222,0,8/24/2022,7163.305176,7204.419922,7154.644043,7194.706055,7194.706055,221550000
8/25/2022,222,222,222,222,222,0,8/25/2022,7194.706055,7210.163086,7146.312012,7174.208008,7174.208008,280881500
8/26/2022,222,222,222,222,222,0,8/26/2022,7174.288086,7194.081055,7135.248047,7135.248047,7135.248047,273878800
8/29/2022,222,222,222,222,222,0,8/29/2022,7135.087891,7135.087891,7015.347168,7132.044922,7132.044922,256806700
8/30/2022,222,222,222,222,222,0,8/30/2022,7132.084961,7223.125977,7131.616211,7159.473145,7159.473145,308273200
8/31/2022,222,222,222,222,222,0,8/31/2022,7159.513184,7178.589844,7073.222168,7178.589844,7178.589844,256857200
9/1/2022,222,222,222,222,222,0,9/1/2022,7178.589844,7197.056152,7135.024902,7153.104004,7153.104004,252393900
9/2/2022,222,222,222,222,222,0,9/2/2022,7153.104004,7207.615234,7146.811035,7177.179199,7177.179199,284827600
9/5/2022,222,222,222,222,222,0,9/5/2022,7177.13916,7245.400879,7147.976074,7231.882813,7231.882813,309176400
9/6/2022,222,222,222,222,222,0,9/6/2022,7231.922852,7287.700195,7230.792969,7233.154785,7233.154785,346421400
9/7/2022,222,222,222,222,222,0,9/7/2022,7233.154785,7243.522949,7166.625977,7186.756836,7186.756836,328200100
9/8/2022,222,222,222,222,222,0,9/8/2022,7186.756836,7277.883789,7186.563965,7232.01709,7232.01709,277671500
9/9/2022,222,222,222,222,222,0,9/9/2022,7232.057129,7270.296875,7206.37207,7242.655762,7242.655762,273581100
9/12/2022,222,222,222,222,222,0,9/12/2022,7242.695801,7276.419922,7218.463867,7254.463867,7254.463867,300778400
9/13/2022,222,222,222,222,222,0,9/13/2022,7254.463867,7345.456055,7254.416016,7318.016113,7318.016113,285339000
9/14/2022,222,222,222,222,222,0,9/14/2022,7317.895996,7317.895996,7219.319824,7278.078125,7278.078125,250200100
9/15/2022,222,222,222,222,222,0,9/15/2022,7278.198242,7377.495117,7278.198242,7305.601074,7305.601074,274253400
9/16/2022,222,222,222,222,222,0,9/16/2022,7305.601074,7306.163086,7163.073242,7168.870117,7168.870117,351796400
9/19/2022,222,222,222,222,222,0,9/19/2022,7168.950195,7231.416016,7151.615234,7195.487793,7195.487793,252816300
9/20/2022,222,222,222,222,222,0,9/20/2022,7195.567871,7252.186035,7186.246094,7196.951172,7196.951172,279749000
9/21/2022,222,222,222,222,222,0,9/21/2022,7196.871094,7204.901855,7134.785156,7188.313965,7188.313965,246224300
9/22/2022,222,222,222,222,222,0,9/22/2022,7188.193848,7225.550781,7127.457031,7218.905762,7218.905762,282626800
9/23/2022,222,222,222,222,222,0,9/23/2022,7219.025879,7219.025879,7172.533203,7178.583008,7178.583008,205509000
9/26/2022,222,222,222,222,222,0,9/26/2022,7178.50293,7178.50293,7039.241211,7127.50293,7127.50293,193399700
9/27/2022,222,222,222,222,222,0,9/27/2022,7127.50293,7133.411133,7075.653809,7112.449219,7112.449219,227195500
9/28/2022,222,222,222,222,222,0,9/28/2022,7112.40918,7156.97998,7073.473145,7077.030762,7077.030762,193422200
9/29/2022,222,222,222,222,222,0,9/29/2022,7077.11084,7135.500977,7023.210938,7036.198242,7036.198242,214141900
9/30/2022,222,222,222,222,222,0,9/30/2022,7036.198242,7056.169922,6926.859863,7040.797852,7040.797852,208540900
10/3/2022,222,222,222,222,222,0,10/3/2022,7040.797852,7047.624023,6995.062012,7009.717773,7009.717773,179996500
10/4/2022,222,222,222,222,222,0,10/4/2022,7009.836914,7101.472168,7009.836914,7072.255859,7072.255859,216377800
10/5/2022,222,222,222,222,222,0,10/5/2022,7072.294922,7131.879883,7070.212891,7075.384766,7075.384766,219700600
10/6/2022,222,222,222,222,222,0,10/6/2022,7075.384766,7135.908203,7066.471191,7076.623047,7076.623047,177554400
10/7/2022,222,222,222,222,222,0,10/7/2022,7076.623047,7081.018066,7008.144043,7026.783203,7026.783203,226928900
10/10/2022,222,222,222,222,222,0,10/10/2022,7026.663086,7026.663086,6947.719238,6994.39502,6994.39502,220135300
10/11/2022,222,222,222,222,222,0,10/11/2022,6994.39502,7001.969238,6937.809082,6939.14502,6939.14502,237406700
10/12/2022,222,222,222,222,222,0,10/12/2022,6939.14502,6990.587891,6870.282227,6909.208984,6909.208984,225826800
10/13/2022,222,222,222,222,222,0,10/13/2022,6909.208984,6933.708008,6880.625,6880.625,6880.625,175237300
10/14/2022,222,222,222,222,222,0,10/14/2022,6880.665039,6943.85498,6814.529785,6814.529785,6814.529785,188093100
10/17/2022,222,222,222,222,222,0,10/17/2022,6814.529785,6836.975098,6747.379883,6831.115234,6831.115234,217793900
10/18/2022,222,222,222,222,222,0,10/18/2022,6831.154785,6891.984863,6809.984863,6834.494141,6834.494141,204836800
10/19/2022,222,222,222,222,222,0,10/19/2022,6834.494141,6883.916992,6806.11377,6860.416016,6860.416016,165404100
10/20/2022,222,222,222,222,222,0,10/20/2022,6860.416016,6986.205078,6847.066895,6980.651855,6980.651855,225664700
10/21/2022,222,222,222,222,222,0,10/21/2022,6980.691895,7058.911133,6974.962891,7017.770996,7017.770996,181511700
10/24/2022,222,222,222,222,222,0,10/24/2022,7017.811035,7092.169922,7017.460938,7053.043945,7053.043945,203913800
10/25/2022,222,222,222,222,222,0,10/25/2022,7053.083984,7108.815918,7032.541992,7048.379883,7048.379883,223456200
10/26/2022,222,222,222,222,222,0,10/26/2022,7048.419922,7081.879883,7017.935059,7043.938965,7043.938965,187797900
10/27/2022,222,222,222,222,222,0,10/27/2022,7043.979004,7104.853027,7043.979004,7091.76123,7091.76123,188078500
10/28/2022,222,222,222,222,222,0,10/28/2022,7091.76123,7100.808105,7016.702148,7056.040039,7056.040039,186703600
10/31/2022,222,222,222,222,222,0,10/31/2022,7056.040039,7113.112793,7051.429199,7098.890137,7098.890137,192397100
11/1/2022,222,222,222,222,222,0,11/1/2022,7098.930176,7128.13623,7018.551758,7052.303223,7052.303223,193069500
11/2/2022,222,222,222,222,222,0,11/2/2022,7052.303223,7074.23291,6976.871094,7015.689941,7015.689941,165214300
11/3/2022,222,222,222,222,222,0,11/3/2022,7015.689941,7050.380859,6962.853027,7034.573242,7034.573242,176601600
11/4/2022,222,222,222,222,222,0,11/4/2022,7034.573242,7045.526855,6973.318848,7045.526855,7045.526855,180561000
11/7/2022,222,222,222,222,222,0,11/7/2022,7045.526855,7102.395996,7011.563965,7102.395996,7102.395996,194075900
11/8/2022,222,222,222,222,222,0,11/8/2022,7102.436035,7111.439941,7039.251953,7050.125977,7050.125977,193397800
11/9/2022,222,222,222,222,222,0,11/9/2022,7050.085938,7073.551758,7037.307129,7070.083984,7070.083984,187445600
11/10/2022,222,222,222,222,222,0,11/10/2022,7070.083984,7070.083984,6956.288086,6966.836914,6966.836914,188518000
11/11/2022,222,222,222,222,222,0,11/11/2022,6966.996094,7106.060059,6966.996094,7089.206055,7089.206055,226055800
11/14/2022,222,222,222,222,222,0,11/14/2022,7089.206055,7104.76416,7014.297852,7019.39209,7019.39209,174641100
11/15/2022,222,222,222,222,222,0,11/15/2022,7019.39209,7048.390137,6999.23584,7035.5,7035.5,167825000
11/16/2022,222,222,222,222,222,0,11/16/2022,7035.5,7046.999023,6955.528809,7014.383789,7014.383789,165129900
11/17/2022,222,222,222,222,222,0,11/17/2022,7014.383789,7051.274902,6965.762207,7044.98584,7044.98584,156588900
11/18/2022,222,222,222,222,222,0,11/18/2022,7045.025879,7094.097168,7027.746094,7082.181152,7082.181152,167164400
11/21/2022,222,222,222,222,222,0,11/21/2022,7082.181152,7107.323242,7050.440918,7063.24707,7063.24707,162801100
11/22/2022,222,222,222,222,222,0,11/22/2022,7063.24707,7108.831055,7030.587891,7030.587891,7030.587891,177602200
11/23/2022,222,222,222,222,222,0,11/23/2022,7030.626953,7089.693848,7026.391113,7054.123047,7054.123047,157476700
11/24/2022,222,222,222,222,222,0,11/24/2022,7054.162109,7104.88916,7054.162109,7080.515137,7080.515137,159926700
11/25/2022,222,222,222,222,222,0,11/25/2022,7080.554199,7086.562012,7013.221191,7053.149902,7053.149902,158716200
11/28/2022,222,222,222,222,222,0,11/28/2022,7053.109863,7083.378906,7011.453125,7017.35791,7017.35791,187211500
11/29/2022,222,222,222,222,222,0,11/29/2022,7017.317871,7036.538086,6990.900879,7012.068848,7012.068848,164098100
11/30/2022,222,222,222,222,222,0,11/30/2022,7012.108887,7081.312988,6993.695801,7081.312988,7081.312988,273493300
12/1/2022,222,222,222,222,222,0,12/1/2022,7081.194824,7090.276855,7018.269043,7020.803223,7020.803223,167994300
12/2/2022,222,222,222,222,222,0,12/2/2022,7020.803223,7021.813965,6967.950195,7019.63916,7019.63916,139459800
12/5/2022,222,222,222,222,222,0,12/5/2022,7019.63916,7053.902832,6987.328125,6987.328125,6987.328125,165306000
12/6/2022,222,222,222,222,222,0,12/6/2022,6987.368164,6987.368164,6862.564941,6892.569824,6892.569824,149697900
12/7/2022,222,222,222,222,222,0,12/7/2022,6892.569824,6892.663086,6799.299805,6818.751953,6818.751953,158724300
12/8/2022,203.554138,203.554138,203.554138,203.554138,203.554138,0,12/8/2022,6818.791016,6821.050781,6683.628906,6804.227051,6804.227051,162316700
12/9/2022,203.554138,203.554138,203.554138,203.554138,203.554138,0,12/9/2022,6804.227051,6804.227051,6695.381836,6715.118164,6715.118164,127123900
12/12/2022,203.554138,203.554138,203.554138,203.554138,203.554138,0,12/12/2022,6715.118164,6734.452148,6641.810059,6734.452148,6734.452148,134471100
12/13/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/13/2022,6734.491211,6826.116211,6714.87207,6810.315918,6810.315918,396136700
12/14/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/14/2022,6810.355957,6854.098145,6774.131836,6801.749023,6801.749023,215430000
12/15/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/15/2022,6801.789063,6801.837891,6740.955078,6751.859863,6751.859863,145093400
12/16/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/16/2022,6751.859863,6812.192871,6693.765137,6812.192871,6812.192871,156126900
12/19/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/19/2022,6812.153809,6827.814941,6754.087891,6779.698242,6779.698242,127896600
12/20/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/20/2022,6779.698242,6792.203125,6715.044922,6768.315918,6768.315918,151817000
12/21/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/21/2022,6768.315918,6820.663086,6763.696777,6820.663086,6820.663086,139079800
12/22/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/22/2022,6820.702148,6844.121094,6800.617188,6824.432129,6824.432129,129012900
12/23/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/23/2022,6824.393066,6824.393066,6784.586914,6800.672852,6800.672852,120430300
12/26/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/26/2022,6800.712891,6858.146973,6796.166992,6835.808105,6835.808105,117543200
12/27/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/27/2022,6835.847168,6933.88916,6835.662109,6923.026855,6923.026855,121669200
12/28/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/28/2022,6923.065918,6953.039063,6828.140137,6850.52002,6850.52002,120571100
12/29/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/29/2022,6850.52002,6879.584961,6786.981934,6860.077148,6860.077148,141016100
